x,y,z,chlorophyll,conductivity,depth,dissolved_oxygen(% Sat),dissolved_oxygen(mg/L),ammonia_nitrogen,salinity,algal_protein,total_dissolved_solids,turbidity,temperature,PH,longitude,latitude,PH(mv),gcj_lon,gcj_lat
13434670.55,3672233.681,-0.256,2.4,378.28,0.256,72.24,5.89,2.65,0.18,0.503,242.8,12.05,25.664,7.81,120.6856989,31.30354791,-127.71,120.6899901,31.30147976
13434673.99,3672234.533,-0.256,2.29,383.44,0.256,72.19,5.89,2.66,0.18,0.503,246.12,12.32,25.663,7.81,120.6857298,31.30355445,-127.67,120.690021,31.30148636
13434677.55,3672235.17,-0.256,2.34,391.6,0.256,72.14,5.88,2.65,0.18,0.503,251.36,12.36,25.662,7.81,120.6857618,31.30355934,-127.64,120.6900531,31.30149131
13434681.04,3672236.154,-0.256,2.31,392.83,0.256,72.09,5.88,2.65,0.18,0.503,252.15,12.7,25.662,7.8,120.6857932,31.30356689,-127.6,120.6900846,31.30149892
13434684.52,3672236.962,-0.256,2.37,330.79,0.256,72.06,5.88,2.65,0.15,0.503,212.33,11.85,25.661,7.8,120.6858244,31.30357309,-127.58,120.6901158,31.30150518
13434688.11,3672237.453,-0.256,2.42,392.9,0.256,72.02,5.87,2.65,0.18,0.493,252.21,11.78,25.66,7.8,120.6858567,31.30357686,-127.54,120.6901482,31.30150901
13434691.63,3672238.199,-0.256,2.4,385.92,0.256,71.98,5.87,2.65,0.18,0.503,247.73,11.76,25.66,7.8,120.6858883,31.30358259,-127.51,120.6901799,31.3015148
13434695.04,3672239.255,-0.256,2.48,394.66,0.256,71.93,5.87,2.65,0.19,0.493,253.34,11.3,25.659,7.8,120.6859189,31.30359069,-127.48,120.6902105,31.30152296
13434698.55,3672239.868,-0.256,2.52,367.17,0.256,71.88,5.86,2.64,0.17,0.473,235.7,11.84,25.658,7.8,120.6859505,31.3035954,-127.46,120.6902422,31.30152773
13434702.16,3672240.119,-0.256,2.46,366.7,0.256,71.83,5.86,2.64,0.17,0.493,235.4,11.92,25.657,7.8,120.6859829,31.30359732,-127.43,120.6902746,31.30152971
13434705.63,3672240.935,-0.256,2.43,345.34,0.256,71.78,5.86,2.65,0.16,0.493,221.69,11.64,25.656,7.8,120.6860141,31.30360359,-127.41,120.6903059,31.30153604
13434708.98,3672241.931,-0.256,2.48,398.83,0.256,71.72,5.85,2.65,0.19,0.483,256.03,11.64,25.655,7.8,120.6860442,31.30361123,-127.39,120.6903361,31.30154374
13434712.57,3672242.26,-0.256,2.49,346.65,0.256,71.67,5.85,2.64,0.16,0.453,222.54,11.92,25.654,7.8,120.6860764,31.30361376,-127.36,120.6903683,31.30154633
13434716.06,3672242.56,-0.256,2.43,365.67,0.256,71.62,5.84,2.65,0.17,0.453,234.76,13.05,25.653,7.8,120.6861078,31.30361606,-127.32,120.6903998,31.30154869
13434719.53,3672243.644,-0.256,2.44,376.59,0.256,71.57,5.84,2.65,0.18,0.473,241.77,13.28,25.652,7.8,120.6861389,31.30362438,-127.28,120.690431,31.30155707
13434722.9,3672244.401,-0.256,2.45,335.22,0.256,71.52,5.83,2.65,0.16,0.453,215.21,12.53,25.651,7.8,120.6861692,31.30363019,-127.25,120.6904613,31.30156293
13434726.45,3672244.538,-0.256,2.41,339.55,0.256,71.48,5.83,2.65,0.16,0.463,218,12.47,25.65,7.8,120.6862011,31.30363124,-127.22,120.6904933,31.30156404
13434729.91,3672245.273,-0.256,2.41,374.54,0.256,71.44,5.83,2.65,0.18,0.483,240.47,12.43,25.649,7.8,120.6862322,31.30363688,-127.19,120.6905245,31.30156974
13434733.27,3672246.126,-0.256,2.37,393.53,0.256,71.41,5.83,2.65,0.19,0.463,252.66,12.42,25.648,7.8,120.6862624,31.30364343,-127.16,120.6905547,31.30157635
13434736.89,3672246.396,-0.256,2.32,394.88,0.256,71.37,5.82,2.64,0.19,0.453,253.54,13.23,25.647,7.8,120.6862949,31.3036455,-127.12,120.6905873,31.30157848
13434740.42,3672246.843,-0.256,2.34,375.24,0.256,71.33,5.82,2.65,0.18,0.453,240.93,12.38,25.646,7.8,120.6863266,31.30364893,-127.09,120.690619,31.30158197
13434743.92,3672247.751,-0.256,2.37,362.3,0.256,71.31,5.82,2.64,0.17,0.493,232.63,12.49,25.646,7.8,120.686358,31.3036559,-127.05,120.6906505,31.301589
13434747.47,3672248.136,-0.256,2.35,381.64,0.256,71.28,5.82,2.64,0.18,0.523,245.05,13.09,25.645,7.79,120.6863899,31.30365886,-127.01,120.6906825,31.30159202
13434751.01,3672248.269,-0.256,2.42,365.74,0.256,71.26,5.81,2.64,0.17,0.493,234.84,13.13,25.645,7.79,120.6864217,31.30365988,-126.98,120.6907143,31.3015931
13434754.5,3672249.104,-0.256,2.41,385.51,0.256,71.25,5.81,2.64,0.18,0.493,247.53,13.51,25.644,7.79,120.6864531,31.30366629,-126.95,120.6907458,31.30159957
13434759.75,3672249.902,-0.256,2.37,362.48,0.256,71.25,5.81,2.64,0.17,0.503,232.75,13.78,25.644,7.79,120.6865002,31.30367241,-126.93,120.690793,31.30160578
13434763.33,3672250.188,-0.256,2.28,372.34,0.256,71.25,5.81,2.65,0.17,0.513,239.08,14.22,25.644,7.79,120.6865324,31.30367461,-126.9,120.6908253,31.30160804
13434765.12,3672250.561,-0.256,2.36,344.55,0.256,71.27,5.81,2.65,0.16,0.523,221.24,14.72,25.644,7.79,120.6865485,31.30367747,-126.87,120.6908414,31.30161093
13434770.31,3672251.481,-0.256,2.39,402.09,0.256,71.28,5.82,2.64,0.19,0.533,258.19,14.04,25.643,7.79,120.6865951,31.30368453,-126.86,120.6908881,31.30161808
13434773.95,3672251.504,-0.256,2.41,358.9,0.256,71.28,5.82,2.64,0.17,0.533,230.45,13.76,25.643,7.79,120.6866278,31.30368471,-126.84,120.6909209,31.30161832
13434777.5,3672251.868,-0.256,2.4,359.52,0.256,71.29,5.82,2.64,0.17,0.523,230.86,13.91,25.643,7.79,120.6866597,31.3036875,-126.83,120.6909528,31.30162117
13434781.04,3672252.462,-0.256,2.43,333.5,0.256,71.3,5.82,2.63,0.16,0.503,214.15,14.05,25.643,7.79,120.6866915,31.30369206,-126.83,120.6909847,31.30162579
13434784.73,3672252.491,-0.256,2.43,386.4,0.256,71.31,5.82,2.65,0.18,0.493,248.11,14.14,25.643,7.79,120.6867246,31.30369228,-126.83,120.6910178,31.30162607
13434788.24,3672252.506,-0.256,2.39,352.11,0.256,71.33,5.82,2.64,0.17,0.553,226.1,13.68,25.643,7.79,120.6867562,31.3036924,-126.83,120.6910495,31.30162624
13434791.88,3672253.008,-0.256,2.32,366.49,0.256,71.34,5.82,2.64,0.17,0.543,235.33,13.46,25.643,7.79,120.6867889,31.30369625,-126.84,120.6910823,31.30163016
13434795.5,3672253.188,-0.256,2.41,389.55,0.256,71.35,5.82,2.65,0.18,0.503,250.13,13.8,25.643,7.79,120.6868214,31.30369763,-126.85,120.6911148,31.3016316
13434799.14,3672253.185,-0.256,2.44,326.38,0.256,71.37,5.82,2.63,0.15,0.483,209.57,14.21,25.643,7.79,120.6868541,31.30369761,-126.85,120.6911476,31.30163164
13434802.78,3672253.534,-0.256,2.45,359.95,0.256,71.38,5.82,2.64,0.17,0.483,231.13,14.23,25.643,7.79,120.6868868,31.30370029,-126.86,120.6911804,31.30163438
13434806.34,3672253.877,-0.256,2.55,372.43,0.256,71.38,5.82,2.64,0.17,0.473,239.14,13.7,25.644,7.79,120.6869188,31.30370292,-126.86,120.6912124,31.30163707
13434810,3672253.784,-0.256,2.51,373.39,0.256,71.38,5.82,2.65,0.18,0.433,239.76,14.21,25.644,7.79,120.6869516,31.30370221,-126.88,120.6912453,31.30163641
13434813.56,3672253.924,-0.256,2.48,385.05,0.256,71.37,5.82,2.64,0.18,0.433,247.24,14.2,25.644,7.79,120.6869836,31.30370328,-126.88,120.6912774,31.30163754
13434817.12,3672254.506,-0.256,2.48,322.23,0.256,71.39,5.83,2.64,0.15,0.413,206.9,13.86,25.645,7.79,120.6870156,31.30370775,-126.89,120.6913094,31.30164207
13434820.69,3672254.662,-0.256,2.37,346.79,0.256,71.41,5.83,2.64,0.16,0.383,222.67,13.58,25.646,7.79,120.6870477,31.30370895,-126.9,120.6913416,31.30164333
13434824.29,3672254.5,-0.256,2.31,339.81,0.256,71.43,5.83,2.64,0.16,0.363,218.18,13.74,25.646,7.79,120.68708,31.3037077,-126.91,120.691374,31.30164214
13434827.85,3672254.743,-0.256,2.33,382.28,0.256,71.46,5.83,2.64,0.18,0.383,245.45,13.37,25.647,7.79,120.687112,31.30370957,-126.93,120.691406,31.30164407
13434831.4,3672254.795,-0.256,2.27,391.18,0.256,71.5,5.83,2.64,0.18,0.373,251.16,13.34,25.648,7.79,120.6871439,31.30370997,-126.94,120.691438,31.30164453
13434835.04,3672254.49,-0.256,2.3,382.98,0.256,71.51,5.83,2.64,0.18,0.373,245.89,13.16,25.648,7.79,120.6871766,31.30370763,-126.95,120.6914708,31.30164225
13434838.63,3672254.386,-0.256,2.24,396.3,0.256,71.53,5.84,2.64,0.19,0.383,254.44,12.93,25.648,7.79,120.6872088,31.30370683,-126.95,120.691503,31.30164151
13434842.21,3672254.522,-0.256,2.26,390.85,0.256,71.54,5.84,2.64,0.18,0.393,250.94,12.9,25.648,7.79,120.687241,31.30370787,-126.96,120.6915353,31.30164261
13434845.82,3672254.205,-0.256,2.22,348.69,0.256,71.54,5.84,2.63,0.16,0.403,223.88,13.09,25.648,7.79,120.6872734,31.30370544,-126.96,120.6915677,31.30164023
13434849.37,3672253.877,-0.256,2.25,370.27,0.256,71.54,5.84,2.63,0.17,0.433,237.73,12.92,25.648,7.79,120.6873053,31.30370292,-126.97,120.6915997,31.30163777
13434853,3672253.886,-0.256,2.3,362.58,0.256,71.53,5.84,2.63,0.17,0.473,232.79,12.42,25.648,7.79,120.6873379,31.30370299,-126.96,120.6916324,31.3016379
13434856.57,3672253.634,-0.256,2.37,366.54,0.256,71.52,5.83,2.63,0.17,0.483,235.34,12.53,25.648,7.79,120.68737,31.30370106,-126.97,120.6916645,31.30163603
13434860.15,3672253.016,-0.256,2.37,364.93,0.256,71.52,5.84,2.63,0.17,0.483,234.31,12.66,25.648,7.79,120.6874021,31.30369631,-126.97,120.6916967,31.30163133
13434863.7,3672252.62,-0.256,2.42,367.92,0.256,71.53,5.84,2.64,0.17,0.493,236.22,13.17,25.648,7.79,120.687434,31.30369327,-126.96,120.6917287,31.30162835
13434867.27,3672252.491,-0.256,2.41,370.15,0.256,71.55,5.84,2.62,0.17,0.473,237.66,13.87,25.648,7.79,120.6874661,31.30369228,-126.96,120.6917608,31.30162742
13434870.82,3672251.823,-0.256,2.38,375.04,0.256,71.57,5.84,2.63,0.18,0.463,240.8,13.74,25.647,7.79,120.687498,31.30368716,-126.96,120.6917928,31.30162236
13434874.24,3672250.908,-0.256,2.34,351.92,0.256,71.58,5.84,2.63,0.16,0.483,225.96,13.59,25.647,7.79,120.6875287,31.30368013,-126.97,120.6918236,31.30161538
13434877.82,3672250.425,-0.256,2.24,345.55,0.256,71.6,5.84,2.62,0.16,0.503,221.87,13.84,25.647,7.79,120.6875609,31.30367643,-126.97,120.6918558,31.30161174
13434881.27,3672249.717,-0.256,2.25,361.68,0.256,71.63,5.84,2.64,0.17,0.523,232.22,13.51,25.647,7.79,120.6875919,31.30367099,-126.98,120.6918869,31.30160635
13434884.74,3672248.569,-0.256,2.22,343.98,0.256,71.64,5.85,2.62,0.16,0.503,220.86,13.53,25.647,7.79,120.687623,31.30366218,-126.98,120.691918,31.30159759
13434888.21,3672247.603,-0.256,2.17,347.04,0.256,71.65,5.85,2.63,0.16,0.513,222.82,12.52,25.647,7.79,120.6876542,31.30365477,-126.99,120.6919493,31.30159024
13434891.46,3672246.421,-0.256,2.19,386.12,0.256,71.67,5.85,2.64,0.18,0.493,247.92,12.3,25.647,7.79,120.6876834,31.30364569,-127,120.6919786,31.30158121
13434893.91,3672244.408,-0.256,2.18,377.76,0.256,71.68,5.85,2.63,0.18,0.473,242.55,12.72,25.647,7.79,120.6877054,31.30363024,-127.01,120.6920006,31.30156579
13434895.11,3672241.253,-0.256,2.15,380.67,0.256,71.68,5.85,2.63,0.18,0.483,244.42,12.25,25.647,7.79,120.6877162,31.30360603,-127.02,120.6920114,31.30154159
13434896.41,3672238.233,-0.256,2.23,399.52,0.256,71.69,5.85,2.63,0.19,0.503,256.52,12.69,25.648,7.79,120.6877279,31.30358285,-127.02,120.6920231,31.30151842
13434898.78,3672235.763,-0.256,2.28,401.84,0.256,71.69,5.85,2.63,0.19,0.513,258,12.72,25.648,7.79,120.6877492,31.30356389,-127.01,120.6920445,31.30149949
13434901.01,3672233.32,-0.256,2.26,388.48,0.256,71.69,5.85,2.63,0.18,0.473,249.43,12.97,25.648,7.79,120.6877692,31.30354514,-127,120.6920645,31.30148077
13434902.37,3672230.144,-0.256,2.26,399.71,0.256,71.67,5.85,2.63,0.19,0.453,256.64,12.87,25.648,7.79,120.6877814,31.30352076,-127,120.6920767,31.30145641
13434903.87,3672227.186,-0.256,2.33,399.95,0.256,71.65,5.85,2.63,0.19,0.443,256.79,12.48,25.648,7.79,120.6877949,31.30349806,-126.98,120.6920903,31.30143372
13434906.24,3672224.662,-0.256,2.39,372.2,0.256,71.63,5.84,2.63,0.17,0.413,238.98,12.49,25.647,7.79,120.6878162,31.30347868,-126.97,120.6921116,31.30141437
13434908.3,3672221.985,-0.256,2.34,358.35,0.256,71.62,5.84,2.63,0.17,0.403,230.08,12.55,25.647,7.79,120.6878347,31.30345814,-126.96,120.6921301,31.30139386
13434909.74,3672218.774,-0.256,2.35,353.44,0.256,71.59,5.84,2.63,0.17,0.423,226.93,12.23,25.646,7.79,120.6878476,31.30343349,-126.95,120.6921431,31.30136922
13434911.57,3672215.848,-0.256,2.44,393.47,0.256,71.55,5.84,2.63,0.19,0.443,252.64,12.23,25.646,7.79,120.6878641,31.30341103,-126.93,120.6921596,31.30134678
13434913.96,3672213.268,-0.256,2.42,383.62,0.256,71.53,5.84,2.63,0.18,0.463,246.32,12.22,25.645,7.79,120.6878855,31.30339123,-126.91,120.692181,31.30132701
13434915.79,3672210.316,-0.256,2.45,374.95,0.256,71.51,5.83,2.62,0.18,0.473,240.75,12.46,25.645,7.79,120.687902,31.30336857,-126.89,120.6921976,31.30130438
13434917.29,3672207.208,-0.256,2.41,362.14,0.256,71.49,5.83,2.63,0.17,0.503,232.52,12.83,25.645,7.79,120.6879154,31.30334472,-126.87,120.692211,31.30128054
13434919.41,3672204.528,-0.256,2.38,350.15,0.256,71.47,5.83,2.62,0.16,0.533,224.83,13.15,25.645,7.79,120.6879345,31.30332415,-126.86,120.6922301,31.30126
13434921.59,3672201.893,-0.256,2.36,392.9,0.256,71.45,5.83,2.62,0.18,0.523,252.27,12.96,25.645,7.79,120.6879541,31.30330392,-126.84,120.6922498,31.3012398
13434923.15,3672198.722,-0.256,2.35,360.99,0.256,71.45,5.83,2.62,0.17,0.553,231.78,13.02,25.646,7.79,120.6879681,31.30327958,-126.83,120.6922638,31.30121547
13434924.8,3672195.853,-0.256,2.42,367.03,0.256,71.46,5.83,2.62,0.17,0.603,235.67,13.12,25.646,7.79,120.6879829,31.30325756,-126.81,120.6922786,31.30119347
13434927.15,3672193.329,-0.256,2.36,337.24,0.256,71.47,5.83,2.62,0.16,0.583,216.53,13.03,25.646,7.79,120.688004,31.30323819,-126.8,120.6922998,31.30117413
13434929.12,3672190.566,-0.256,2.26,391.29,0.256,71.48,5.83,2.62,0.18,0.583,251.24,13.08,25.646,7.79,120.6880217,31.30321698,-126.79,120.6923175,31.30115294
13434930.59,3672187.383,-0.256,2.26,366.98,0.256,71.48,5.83,2.62,0.17,0.553,235.63,13.09,25.646,7.79,120.6880349,31.30319255,-126.77,120.6923307,31.30112853
13434932.52,3672184.597,-0.256,2.29,336.78,0.256,71.47,5.83,2.62,0.16,0.503,216.24,13.21,25.646,7.79,120.6880523,31.30317117,-126.76,120.6923482,31.30110717
13434934.75,3672181.873,-0.256,2.19,386.9,0.256,71.47,5.83,2.62,0.18,0.473,248.42,13.15,25.646,7.79,120.6880723,31.30315026,-126.74,120.6923682,31.30108629
13434936.4,3672178.68,-0.256,2.13,350.85,0.256,71.45,5.83,2.62,0.16,0.453,225.27,13.35,25.646,7.79,120.6880871,31.30312575,-126.72,120.692383,31.3010618
13434937.92,3672175.669,-0.256,2.19,356.94,0.256,71.42,5.83,2.62,0.17,0.463,229.18,13.13,25.646,7.79,120.6881008,31.30310264,-126.7,120.6923967,31.3010387
13434940.24,3672173.16,-0.256,2.24,316.02,0.256,71.41,5.83,2.62,0.15,0.453,202.91,13.03,25.646,7.79,120.6881216,31.30308338,-126.68,120.6924176,31.30101947
13434942.22,3672170.411,-0.256,2.29,385.97,0.256,71.39,5.82,2.63,0.18,0.443,247.82,12.58,25.646,7.79,120.6881394,31.30306228,-126.66,120.6924354,31.3009984
13434943.62,3672167.194,-0.256,2.35,388.49,0.256,71.37,5.82,2.62,0.18,0.453,249.44,12.65,25.646,7.79,120.688152,31.30303759,-126.64,120.692448,31.30097372
13434945.25,3672164.235,-0.256,2.33,388.92,0.256,71.37,5.82,2.62,0.18,0.443,249.72,13.78,25.646,7.79,120.6881666,31.30301488,-126.62,120.6924627,31.30095103
13434947.58,3672161.632,-0.256,2.39,324.78,0.256,71.36,5.82,2.62,0.15,0.433,208.53,13.6,25.646,7.79,120.6881875,31.3029949,-126.59,120.6924836,31.30093108
13434949.29,3672158.658,-0.256,2.4,384.06,0.256,71.35,5.82,2.63,0.18,0.463,246.6,13.38,25.647,7.79,120.6882029,31.30297207,-126.57,120.692499,31.30090827
13434950.44,3672155.427,-0.256,2.29,333.44,0.256,71.33,5.82,2.62,0.16,0.473,214.09,13.31,25.647,7.79,120.6882132,31.30294727,-126.55,120.6925094,31.30088348
13434952.38,3672152.616,-0.256,2.23,381.66,0.256,71.31,5.82,2.62,0.18,0.463,245.05,14.08,25.647,7.79,120.6882307,31.3029257,-126.52,120.6925269,31.30086193
13434954.59,3672149.946,-0.256,2.24,356.94,0.256,71.29,5.82,2.62,0.17,0.473,229.18,14.15,25.647,7.79,120.6882505,31.3029052,-126.5,120.6925467,31.30084146
13434956.11,3672146.735,-0.256,2.26,319.13,0.256,71.27,5.81,2.62,0.15,0.503,204.9,13.76,25.647,7.79,120.6882642,31.30288056,-126.48,120.6925604,31.30081683
13434957.62,3672143.683,-0.256,2.32,372.71,0.256,71.23,5.81,2.62,0.17,0.493,239.3,13.73,25.647,7.78,120.6882777,31.30285713,-126.46,120.692574,31.30079342
13434959.84,3672140.972,-0.256,2.34,385.29,0.256,71.19,5.81,2.62,0.18,0.483,247.38,13.64,25.647,7.78,120.6882977,31.30283632,-126.44,120.692594,31.30077264
13434961.8,3672138.101,-0.256,2.29,364.98,0.256,71.15,5.8,2.62,0.17,0.463,234.34,13.64,25.647,7.78,120.6883153,31.30281429,-126.41,120.6926116,31.30075063
13434963.12,3672134.844,-0.256,2.32,293.03,0.256,71.11,5.8,2.62,0.14,0.493,188.14,13.59,25.647,7.78,120.6883271,31.30278929,-126.38,120.6926235,31.30072564
13434964.81,3672131.865,-0.256,2.44,364.02,0.256,71.07,5.8,2.62,0.17,0.493,233.73,10.53,25.647,7.78,120.6883423,31.30276642,-126.35,120.6926387,31.30070279
13434967.05,3672129.095,-0.256,2.43,382.86,0.256,71.03,5.8,2.61,0.18,0.463,245.82,11.13,25.647,7.78,120.6883624,31.30274516,-126.31,120.6926588,31.30068156
13434968.69,3672125.981,-0.256,2.34,388.76,0.256,70.99,5.79,2.62,0.18,0.433,249.61,10.15,25.647,7.78,120.6883772,31.30272126,-126.28,120.6926737,31.30065768
13434969.96,3672122.695,-0.256,2.36,362.26,0.256,70.96,5.79,2.61,0.17,0.433,232.59,11.79,25.648,7.78,120.6883886,31.30269604,-126.24,120.6926851,31.30063247
13434971.82,3672119.755,-0.256,2.25,393.46,0.256,70.93,5.79,2.62,0.18,0.393,252.62,13.02,25.648,7.78,120.6884053,31.30267347,-126.2,120.6927018,31.30060992
13434974.05,3672117.049,-0.256,2.24,388.28,0.256,70.9,5.79,2.61,0.18,0.383,249.29,12.56,25.649,7.78,120.6884253,31.3026527,-126.15,120.6927218,31.30058918
13434975.55,3672113.898,-0.256,2.17,395.96,0.256,70.88,5.78,2.62,0.19,0.413,254.22,12.19,25.65,7.78,120.6884388,31.30262852,-126.12,120.6927354,31.30056501
13434976.52,3672110.619,-0.256,2.28,370.01,0.256,70.85,5.78,2.6,0.17,0.423,237.55,12.18,25.65,7.78,120.6884475,31.30260335,-126.07,120.6927441,31.30053985
13434978.27,3672107.694,-0.256,2.28,355.52,0.256,70.84,5.78,2.61,0.17,0.413,228.26,12.55,25.65,7.78,120.6884632,31.3025809,-126.03,120.6927598,31.30051742
13434980.37,3672104.932,-0.256,2.25,404.22,0.256,70.81,5.78,2.62,0.19,0.403,259.52,12.49,25.651,7.78,120.6884821,31.3025597,-125.99,120.6927788,31.30049624
13434981.68,3672101.686,-0.256,2.23,373.51,0.256,70.8,5.78,2.61,0.18,0.413,239.8,11.88,25.651,7.78,120.6884939,31.30253478,-125.95,120.6927906,31.30047133
13434982.82,3672098.456,-0.256,2.32,376.89,0.256,70.78,5.77,2.62,0.18,0.413,241.97,12.05,25.651,7.78,120.6885041,31.30250999,-125.92,120.6928008,31.30044655
13434984.77,3672095.517,-0.256,2.17,353.93,0.256,70.77,5.77,2.61,0.14,0.463,198.54,12.62,25.651,7.77,120.6885216,31.30248743,-125.89,120.6928183,31.30042402
13434986.5,3672092.541,-0.256,2.12,388.02,0.256,70.76,5.77,2.61,0.18,0.453,249.12,13.09,25.651,7.77,120.6885372,31.30246459,-125.86,120.692834,31.30040119
13434987.49,3672089.163,-0.256,2.16,362.75,0.256,70.76,5.77,2.62,0.17,0.483,232.89,13.13,25.651,7.77,120.6885461,31.30243866,-125.84,120.6928429,31.30037527
13434988.75,3672086.001,-0.256,2.27,396.86,0.256,70.79,5.78,2.61,0.19,0.473,254.79,14.02,25.651,7.77,120.6885574,31.30241439,-125.83,120.6928542,31.30035101
13434990.71,3672083.098,-0.256,2.16,391.18,0.256,70.82,5.78,2.61,0.18,0.463,251.15,13.94,25.651,7.77,120.688575,31.30239211,-125.83,120.6928718,31.30032875
13434991.94,3672079.922,-0.256,2.14,399,0.256,70.85,5.78,2.62,0.19,0.463,256.16,14.15,25.652,7.77,120.688586,31.30236773,-125.83,120.6928828,31.30030438
13434992.43,3672076.435,-0.256,2.17,377.26,0.256,70.89,5.78,2.61,0.18,0.483,242.21,14.39,25.652,7.77,120.6885904,31.30234097,-125.83,120.6928872,31.30027762
13434993.61,3672073.264,-0.256,2.13,370.96,0.256,70.92,5.79,2.61,0.17,0.493,238.16,12.71,25.652,7.77,120.688601,31.30231663,-125.84,120.6928979,31.30025329
13434995.54,3672070.444,-0.256,2.13,370.88,0.256,70.94,5.79,2.61,0.17,0.483,238.1,13.05,25.652,7.77,120.6886184,31.30229498,-125.84,120.6929153,31.30023167
13434996.2,3672067.695,-0.256,2.1,393.42,0.256,70.94,5.79,2.61,0.18,0.433,252.58,12.45,25.653,7.77,120.6886243,31.30227388,-125.85,120.6929212,31.30021057
13434994.34,3672065.593,-0.256,2.13,398.67,0.256,70.95,5.79,2.62,0.19,0.393,255.95,12.02,25.652,7.77,120.6886076,31.30225775,-125.87,120.6929045,31.3001944
13434991.74,3672063.597,-0.256,2.08,397.5,0.256,70.95,5.79,2.61,0.19,0.423,255.2,11.8,25.652,7.77,120.6885842,31.30224243,-125.88,120.692881,31.30017903
13434990.14,3672060.469,-0.256,2.07,359.75,0.256,70.95,5.79,2.61,0.17,0.393,230.96,12.33,25.653,7.77,120.6885699,31.30221842,-125.89,120.6928667,31.30015499
13434988.54,3672057.446,-0.256,2.12,398.87,0.256,70.93,5.79,2.61,0.19,0.363,256.08,12.33,25.653,7.77,120.6885555,31.30219522,-125.88,120.6928523,31.30013175
13434986.05,3672054.932,-0.256,2.17,355.08,0.256,70.9,5.78,2.61,0.17,0.333,227.96,12.24,25.653,7.77,120.6885331,31.30217592,-125.87,120.6928298,31.3001124
13434983.83,3672052.214,-0.256,2.08,369.75,0.256,70.88,5.78,2.6,0.17,0.313,237.38,12.18,25.653,7.77,120.6885132,31.30215506,-125.86,120.6928099,31.3000915
13434982.24,3672048.97,-0.256,2.1,326.7,0.256,70.82,5.78,2.61,0.15,0.313,209.74,12.82,25.653,7.77,120.6884989,31.30213016,-125.84,120.6927956,31.30006656
13434980.18,3672046.139,-0.256,2.06,355.46,0.256,70.73,5.77,2.61,0.17,0.313,228.2,14.03,25.653,7.77,120.6884804,31.30210843,-125.8,120.692777,31.30004479
13434977.69,3672043.639,-0.256,2.1,355.76,0.256,70.64,5.76,2.61,0.17,0.303,228.39,26.06,25.653,7.77,120.688458,31.30208924,-125.76,120.6927546,31.30002556
13434975.95,3672040.519,-0.256,2.18,349.08,0.256,70.55,5.76,2.6,0.16,0.363,224.11,12.57,25.654,7.77,120.6884424,31.30206529,-125.71,120.6927389,31.30000157
13434974.47,3672037.371,-0.256,2.22,355.42,0.256,70.46,5.75,2.6,0.17,0.383,228.17,12.42,25.654,7.77,120.6884291,31.30204113,-125.65,120.6927256,31.29997737
13434972.09,3672034.763,-0.256,2.25,352.08,0.256,70.4,5.74,2.61,0.17,0.363,226.03,11.43,25.654,7.77,120.6884077,31.30202111,-125.59,120.6927042,31.29995731
13434969.64,3672032.265,-0.256,2.25,378.17,0.256,70.33,5.74,2.61,0.18,0.393,242.77,11.95,25.655,7.77,120.6883857,31.30200194,-125.53,120.6926821,31.29993809
13434967.96,3672029.12,-0.256,2.27,331.58,0.256,70.29,5.73,2.6,0.16,0.463,212.86,12.9,25.655,7.77,120.6883706,31.3019778,-125.47,120.692667,31.29991391
13434966.18,3672026.154,-0.256,2.26,400.25,0.256,70.27,5.73,2.61,0.19,0.473,256.95,12.28,25.656,7.77,120.6883546,31.30195503,-125.41,120.692651,31.29989111
13434963.72,3672023.549,-0.256,2.26,398.79,0.256,70.23,5.73,2.61,0.19,0.463,256,12.8,25.657,7.77,120.6883325,31.30193504,-125.36,120.6926288,31.29987107
13434961.69,3672020.65,-0.256,2.26,349.34,0.256,70.19,5.73,2.6,0.16,0.473,224.25,12.86,25.658,7.76,120.6883143,31.30191279,-125.31,120.6926106,31.29984878
13434959.99,3672017.521,-0.256,2.21,395.06,0.256,70.15,5.72,2.61,0.19,0.483,253.6,14.2,25.659,7.76,120.688299,31.30188877,-125.25,120.6925952,31.29982472
13434957.58,3672014.751,-0.256,2.2,375.54,0.256,70.12,5.72,2.61,0.18,0.463,241.06,14.64,25.659,7.76,120.6882774,31.30186751,-125.21,120.6925736,31.29980341
